,Date,User,Tweet,Link
0,2022-08-25 12:45:55+00:00,lemonademiksu,"@Askrlfess Yg parah tuh bukan college life nya tapi manajemen diri sama edukasi seksnya. College life Bandung mah sama2 aja kek kota lain. Masalah kenapa Bandung, ya karena sensus data nya dilakuin sekranag dan ketauan sekarang, klo kota lain ngelakuin sensus juga pasti hasilnya 11 12",https://twitter.com/lemonademiksu/status/1562783327748521986
1,2022-08-25 11:58:28+00:00,tyanadhiii,"@MahasiswaUMS Gausah jauh² di bandung nder kalo masalah zina, di sekitar ums juga banyak",https://twitter.com/tyanadhiii/status/1562771390256017410
2,2022-08-25 09:12:42+00:00,mcjarli,"masalah playlist lagu, Bandung dah juara pertama",https://twitter.com/mcjarli/status/1562729669966712834
3,2022-08-25 09:12:29+00:00,HAJILEGEG,"pedahal masalah nya udah beres ini yg di bandung kemana ajaa , org udah adem ayem masih aja pada di ributin",https://twitter.com/HAJILEGEG/status/1562729616447455233
4,2022-08-25 06:16:42+00:00,yeonheecarts,"@GGSellfess kalo ga masalah yg damage, aku ada yujin sw1 era lodi. 75k dom bandung, nego tipis. detailnya boleh dm aja yaa

https://t.co/k0vT2jIkT2",https://twitter.com/yeonheecarts/status/1562685380675371008
5,2022-08-25 04:51:44+00:00,Syahrulkaan,"@SUNDA_FESS Dia kan komentar berdasarkan asumsi pribadinya sendiri, belum melampirkan data yang valid. Saya aja tadi mau ikut nimbrung masalah ini, tapi ya belum cukup data. Kasarnya begini, kita perlu research dulu sebelum memutuskan tidak ingin menikahi ""Orang Bandung"" nah dari kata ini-",https://twitter.com/Syahrulkaan/status/1562663998931095552
6,2022-08-25 04:46:11+00:00,yoshijadenn,"Ni knp setiap ada masalah, kalo tau aku suka itu ada aja yg nyalahin di grup

Dulu yg masalah kpopers, pada ngejek di grup, skrg BU sama suporter p*rsib bermasalah, aku di tag disindir krn org bandung

Mksdnya, GA SEMUA AKU TAU YA BGST😭 cape :(

Ga guna bgtt gaada hubungan nya🙂",https://twitter.com/yoshijadenn/status/1562662599871037440
7,2022-08-25 04:03:53+00:00,terasbandungcom,Pemkot Bandung dan Pemprov Jabar Bahas Masalah Kawasan Cekungan Bandung https://t.co/lQkRAatJzl,https://twitter.com/terasbandungcom/status/1562651953930584070
8,2022-08-25 03:50:09+00:00,luthfiannisaa,"Shopee Xpress ada masalah apa sih. Paket Bekasi-Bandung, pas ditracking malah di gudang sortir Semarang, mau liburan dulu apa gimana jauh amat?",https://twitter.com/luthfiannisaa/status/1562648499166269440
9,2022-08-25 03:21:22+00:00,hangwhyunjin,@loveknouw iyaa gc stay bandung tp udh close member soalnya kak cho trauma karena masalah kemarin😭😭,https://twitter.com/hangwhyunjin/status/1562641253678067712
10,2022-08-25 03:10:37+00:00,hangwhyunjin,besok kalau ketemu stay bandung psti pembahasan pertama tuh masalah scam kemarin✌🏻,https://twitter.com/hangwhyunjin/status/1562638549358637056
11,2022-08-25 03:09:12+00:00,BolaLokal,"@persikab Masalah ente itu gabisa narik hati warga bandung raya buat tertarik sama persikab, coba d ulik, salah satu cara yg paling instan lu harusnya biar bersinergi sama s persib, dr segi apapun itu yg bisa lu manfaatin, masa iyaa pengurus persib gamau bantu sodaranya sendiri.",https://twitter.com/BolaLokal/status/1562638192654032897
12,2022-08-25 03:01:48+00:00,Kun65737227,"Yuk aaah area bandung kota kita ngopi2 santai &amp; menjalin silaturahmi.
Bisa konsultasi ke saya perihal problem kesehatannya &amp; masalah seksualnya.
Kurang jantan, peltu, EDI, atau yg lainnya.",https://twitter.com/Kun65737227/status/1562636331184189446
13,2022-08-25 02:48:59+00:00,dzkalpin,polici bandung masalah razia sat set sat set etdah,https://twitter.com/dzkalpin/status/1562633107798630401
14,2022-08-24 23:22:00+00:00,tiyology,"@locoMiiLo Dan masalah e, saiki gomindok pak bandung pindah nandi?",https://twitter.com/tiyology/status/1562581015092006914
15,2022-08-24 20:12:30+00:00,simpledesigntwi,@txtdaribandung Trotoarna kumaha? Shelter beusna kumaha? Jumlah armadanya cekap teu kanggo menjangkau kawasan strategis di Kota Bandung atau --sukur-sukur-- Bandung Raya. Terus éta masalah jeung angkot kumaha?,https://twitter.com/simpledesigntwi/status/1562533326212067328
16,2022-08-24 15:54:59+00:00,herameIie,"@cugaygfs @licaww_ @nicacimaki @tanyakanrl Ya maksud si Mas di atas tadi kan hati hati yg pacarnya ldr di Bandung, karena di Bandung lg marak hiv, gitu. Bukannya ""masalah ldr malah ke kota"", kan memang yg lagi dibahas ini si Bandung yg kesorot krn kasus hivnya. Gitu, A'.",https://twitter.com/herameIie/status/1562468521954902017
17,2022-08-24 15:24:20+00:00,musaffaaa,"@erwnw gaada alasan. karena mendukung persis solo adalah keharusan buat saya , walaupun bentar lagi ngerantau di bandung itu ga jadi masalah persis selamanya bukan segalanya . soal menang giveaway ini hanyalah bonus saja🤪 #bangjerseybang",https://twitter.com/musaffaaa/status/1562460808637849600
18,2022-08-24 13:49:41+00:00,aswajanews_id,Kemenag Kota Bandung Minta KBIH Baiturahman Menyelesaikan Masalah dengan Jamaahnya https://t.co/dP11MEohY2,https://twitter.com/aswajanews_id/status/1562436990804828160
19,2022-08-24 11:51:05+00:00,akangkasep43,"@SecangkirTeh11 @vlsptnt Anak bandung buat masalah langsung heboh 7 turunan,Anak Jakarta Rasis Sepi ya di sosial media🤣",https://twitter.com/akangkasep43/status/1562407143755911169
20,2022-08-24 10:57:44+00:00,Lucky80ys,"@intelnyaintel Kita di untungkan juga karena sekarang persela turun kasta jadi ga ada away lamongan, salah satu masalah antara casual dan ultras berselisih waktu salah satu firm casual bdg di serang firm curva boys, dan saat away bandung mereka di lindungan oleh 26cc dari para casual bdg.",https://twitter.com/Lucky80ys/status/1562393716496941056
21,2022-08-24 03:36:53+00:00,dikpiki,"Nah nasibku podo mbe mas e iki kiro2 pas away Bandung winggi, jabingan ribet pol kakeane, rak kyk Jatidiri sing scan lewat hp yo rak masalah penting tiket resmi. https://t.co/gloATD7ArE",https://twitter.com/dikpiki/status/1562282773301235712
22,2022-08-24 03:32:52+00:00,SimonSays_119,"Jadi ceritanya, minggu tuh baru balik dari bandung
Pas di bandung 2 minggu serumah hampir semuanya gantian sakit, batuk pilek demam
Pas pulang, cuaca di sini lagi banyak angin tapi di dalem rumah panas bgt
Dan kemarin, jajan yg pedes berminyak wkwkwk

Nyari masalah sih sebenernya",https://twitter.com/SimonSays_119/status/1562281760854929408
23,2022-08-24 02:56:55+00:00,NewMitrapol,Kemenag Kota Bandung minta KBIH Baiturahman selesaikan masalah dengan jamaahnya https://t.co/PLQMlJ8v2G,https://twitter.com/NewMitrapol/status/1562272712793653254
24,2022-08-24 02:29:00+00:00,shtijeoti,Gue ke Bandung naik kereta yg harganya 45rb 63rb kursinya cem gini paling fasilitas agak beda dikit aja di pendinginnya. Kalau mau yg sendiri-sendiri lebih enak dikit 80rb keatas. Kalau waktu sampainya beda dikit ya ga masalah buat gue utk naik kereta lebih murah agar irit biaya,https://twitter.com/shtijeoti/status/1562265688730849280
25,2022-08-23 18:15:47+00:00,manusiabrsk,"dan bandung bagiku bukan masalah geografis lebih jauh dari itu melibatkan perasaan, yang bersamaku ketika sunyi",https://twitter.com/manusiabrsk/status/1562141569264025600
26,2022-08-23 15:17:45+00:00,MochamadNovan1,"@Footballissoul @kaoskakiiiiiiii @gunasatwam @Bali_Football Kalo anda nyata coba tanya ke Bali fans yang nonton di gbla Bandung fanash atau mencekam ga hahahah 

Yoay dong Bandung lautan botol anggur merah ,, kenapa masalah hahahah",https://twitter.com/MochamadNovan1/status/1562096762021888000
27,2022-08-23 15:14:41+00:00,DPRIAM__,"dan Bandung, bagiku, bukan cuma masalah indikasi geografis. lebih jauh dari itu melibatkan tata letak sirkuit terpadu. https://t.co/9x1wd1L1tb",https://twitter.com/DPRIAM__/status/1562095991511166983
28,2022-08-23 13:23:36+00:00,glowingwz,"Kejadian over capacity ini pernah terjadi di konser metal di Bandung dulu.

Itu kejadian karena over capacity juga. Over capacity itu bukan cuma peluang kita keinjek-injek jadi lebih besar, tapi bisa menimbulkan masalah lain

Apa? Salah satunya kekurangan oksigen.",https://twitter.com/glowingwz/status/1562068039066980352
29,2022-08-23 11:16:28+00:00,HamedAlfian23,"@TukangKardus @persib @budibram Maneh mah rudet @budibram @persib samaruk maneh nu nonton persib teh di bandung hungkul? Kuat teu mikir keun nu di luar bandung! , sakirana teu bisa ngurus panpel mah cicing we, mending out we tong jadi panpel deui bud, masalah kamari 2 nyawa ge meni adem ayem we aweuh mikirna",https://twitter.com/HamedAlfian23/status/1562036042974502912
30,2022-08-23 08:49:43+00:00,DayIusions,"@virtuaIbase Halo... Halo Bandung, nggak. Here I wanna show you my hidden side to pick you up, semoga masih bisa dinotice kamu ya.

My name's Hari and I have J1sung as my side faceclaim. Kalau kamu nggak masalah, I'll be your younger bf. Tapi bebas kok direquest pakai anak ensiti (...)",https://twitter.com/DayIusions/status/1561999112735801344
31,2022-08-23 06:56:07+00:00,degradably,"@rentfess Kiw halo halo Bogor nder, Bosen Bandung mulu. Gue ga masalah kalo misalnya sender juga seorang talent, gue harap nanti kita bisa berkeluh kesah bareng, kita bisa sharing capeknya kita, seneng susah sedihnya kita, anjay 😎😎. Gue avail dari hari ini sampe seterusnya for all..
—",https://twitter.com/degradably/status/1561970522279202816
32,2022-08-23 06:42:32+00:00,oreochwis,gila aja ini bandung 30 derajat ada masalah apa,https://twitter.com/oreochwis/status/1561967105221672961
33,2022-08-23 04:13:44+00:00,alteruisme,Lebih tahuan gw daripada teman gw orang Bandung kalau masalah kulineran wkwkwk :( padahal gw mah cuman perantau https://t.co/cjWnAbd086,https://twitter.com/alteruisme/status/1561929658081222656
34,2022-08-23 03:25:55+00:00,tuctuclea,"@tanyakanrl Banyak tantangan di rumah Bandung, Bunda aku yang sempet ngeluh beberapa bulan karna kaget banget Bandung menurutnya gakaya di rumah lama, dan ekonomi turun. Aku ngerasa bersalah asli, gara gara aku lari dari masalah berkedok mau sama Ayah dan bikin keluarga aku susah.",https://twitter.com/tuctuclea/status/1561917626321752065
35,2022-08-23 02:57:29+00:00,GariiMitchell,"@v_frontline_pc Keren sih.. Beneran ga ada celah untuk calo atau tiket palsu. Untuk masalah penukaran tiket dijalani dulu aja. Trial n Error baru 3 match. Semua tujuannya positif dan baik. Away ke Sleman ratusan kilometer aja dijalani, ini masih di Bandung sih harusnya ga jadi masalah.",https://twitter.com/GariiMitchell/status/1561910469950337026
36,2022-08-23 01:38:06+00:00,cutegyumin,"🚌OPEN TRIP TO SEVENTEEN'S CONCERT ""BE THE SUN"" IN JKT DAY 1🚌
Ga perlu khawatir masalah transportasi dan ga ada temen!! Carats Bandung berangkat bareng, yuk!

✅DP: 100.000
Book now here: https://t.co/yCgq4Pm6E6
atau hub WA +62 859-5181-3457

Details on poster✨
#BeTheSuninJKT https://t.co/nxTgg6gfno",https://twitter.com/cutegyumin/status/1561890491817689088
37,2022-08-23 01:19:35+00:00,piotrj,"POLUSI. UDARA. BUKAN. HANYA. MASALAH. DKI JAKARTA.

Pagi ini kita lihat polusi di:

Jakarta
Bandung
Surabaya
Semarang
Malang
Yogyakarta

Gak percaya? Cek aja aplikasi @nafasidn. 

Link download di tweet berikutnya https://t.co/vI65goAC0V",https://twitter.com/piotrj/status/1561885830779588608
38,2022-08-23 00:39:40+00:00,Muhammadhasbi86,"@persib Abi msh enggan ka stadion, sabab sanes org bandung. Nu utama na nukeran tiket msh ribet, sanes teu niat tp waktos sareng ongkos na hehe. Coba nuker na di stadion we pasti 100% nyetadion lg ✊🏻 mungkin yg lain ge sami masalah ini na nukeran tiket jauh deui dt stadion 🤭",https://twitter.com/Muhammadhasbi86/status/1561875786973728768
39,2022-08-22 20:06:09+00:00,rusajantan123,"@BIGREDS_Bandung Ramsay sembuh, RB Ramsay, tengah TAA. Masalah midfielder selesai. #FSGOUT",https://twitter.com/rusajantan123/status/1561806952992485378
40,2022-08-22 14:28:00+00:00,tyazhellbeast,"@masjo91 @nadiakhaarisma @uszname Sewajarnya masalah kota2 lain mas, tata kota yg gak rapi, masalah sosial sperti tingkat kriminal, transportasi gak selevel kota sebesar nama Bandung.",https://twitter.com/tyazhellbeast/status/1561721853957505025
41,2022-08-22 14:20:28+00:00,tyazhellbeast,"@upsidedownvelo @uszname Nah ini, kerasa progresnya kurang di mata org bandung yg memang ""tau bandung yg dulu"". Ok sih seneng kalo pas lagi cari bahan hiburan dan healing, tapi buat stay di bdg, saya rasa masalah utamanya sama dgn kota lain.
Betul, pemukiman dan transportasi bdg ketinggalan",https://twitter.com/tyazhellbeast/status/1561719960652873728
42,2022-08-22 08:31:45+00:00,ubiiicilembu,"tolong bgt teman bus di bandung di perbanyak soalnya nyaman bgtt, ga masalah bayar yg penting sistemnya sama @dishubkotabdg  😭",https://twitter.com/ubiiicilembu/status/1561632201820622848
43,2022-08-22 06:10:03+00:00,ApandiJulio,"@upsidedownvelo @uszname mun masalah perkembangan lambat kota bandung sih setuju, kumaha nya, soalna moal bisa pesat pisan da dana apbd pertaunna leutik fren, emang perkembangan kota besar lainna cepet kitu? henteu fren, kabeh kota ibukota provinsi ge kurang pembangunan di segala sisina",https://twitter.com/ApandiJulio/status/1561596541827428352
44,2022-08-22 04:37:14+00:00,loghanaja,"@fahmiamet @persib Setuju, beda jeung rival, managemen ngadengekeun suporter

Tapi harus dilihat juga, rival lebih santai masalah pelatih, kalo di bandung kalah 2x aja langsung rame, Salim Alaydrus yg bilang sendiri",https://twitter.com/loghanaja/status/1561573183370760193
45,2022-08-22 01:33:31+00:00,NoviYan73140137,"@wijaya_strong @r3v0lu5i Gak masalah dia bicara sprti itu... Dia hanya menyemangati pecinta HBS... !! 

Kalau kamu gak merasa cinta dengan HABIB BAHAR... gak usah tersinggung. 

Yang gak punya ongkos dan gak punya teman ya jangan ke bandung.",https://twitter.com/NoviYan73140137/status/1561526951218532352
46,2022-08-21 18:03:57+00:00,kawa2dingin,"@uszname @FCBarcelona Mention yg bahasa Inggris kamana atuh? 
🤣

Terbaik bukan berarti tanpa ada masalah, bukan tanpa keluhan dan tanpa kritikan. 
Dan semuanya itu wujud dari kecintaan warga Bandung kepada kotanya ini.
Lalu kalo keluhan &amp; kritikan yg sesuai fakta dianggap aneh, ya justru itu ANEH",https://twitter.com/kawa2dingin/status/1561413814670991360
47,2022-08-21 17:27:34+00:00,ScarletHoult,"Untuk masalah cuaca, beneran dehh... Gue yg udh tinggal di jatim, jateng &amp; NTB, sepanas2nya bandung emang kaga ada apa2nya 😭
Tp emng bener klo bandung udh ga se-adem dulu 🫠 https://t.co/imUY89Uukn",https://twitter.com/ScarletHoult/status/1561404655426732032
48,2022-08-21 15:29:46+00:00,Sadawibawa,@rianhermawan__ @eljadoodle @PSSleman Iya mas Mohon maaf juga bila penyampaian kekecewaan kami malah bikin gak nyaman hati sampeyan beserta kawan” Bandung. Baiknya sudah i saja masalah ini jadikan pembelajaran kedepan aja mas. Instrospeksi diri masing” buat kedepan yang lebih baik. Sehat selalu mas sampai jumpa 🙏🏻,https://twitter.com/Sadawibawa/status/1561375014129381376
49,2022-08-21 15:15:33+00:00,sunyidansepii,"@persib min punten iyeu di dangu keluh kesah customer tentang penukaran Tiket,

Iyah sih buat warga Bandung mah ga masalah mau di seskoad atau yonzipur ge,
Tapi inget, bobotoh bukan cuma Bandung saja, karunya ka bobotoh luar kota anu kudu bulak balik ka kota terus ka gedebage
@persib",https://twitter.com/sunyidansepii/status/1561371433569177600
50,2022-08-21 14:50:55+00:00,MIT_PSbg,"@uszname Saya pernah hampir 5 tahun tinggal di Bandung, yaa kota Metropolitan yg saya rindukan ini memang punya sejuta kenangan,namun juga banyak masalah yg belum tuntas2, pdhl fundamental tapi para pejabat cuman ""make up""in aja tanpa diselesaikan masalah2nya itu yg bikin warga bdg ngeluh",https://twitter.com/MIT_PSbg/status/1561365236074303489
51,2022-08-21 14:47:21+00:00,cizalucrew33,"masih weh ngabahas masalah FLARE  , yakin sih sleman fans x bandung fans mah aman aman wae , ieu mah karna di komporan ku PIHAK KE-3 WEH 🤫",https://twitter.com/cizalucrew33/status/1561364338463555584
52,2022-08-21 14:29:53+00:00,GumelarHimmler,"@EljaGallery Dr jaman di stadion siliwangi  alias jaman dahulu kala, suporter sleman sama Bandung enjoy2 aja. Hahaha 
Pokoknya ntar Sleman ke Bandung silahkan kalian bersenang senang guys. Bandung terbuka bagi kalian masalah kuota dr panpel pinter2 kalian saja, satu tribun juga no problem.",https://twitter.com/GumelarHimmler/status/1561359943080415233
53,2022-08-21 14:16:49+00:00,fauzyazhaha,"@BOBOTOHFAMIGLIA Tapi kan saheuntena menghargai pihak tuan rumah teu kumaha alusna tuan rumah nyambut bobotoh nu datang ka sleman,nya balik diri ka kesadaran masing masing tong sampe jadi perpecahan dina masalah ieu kan bandung x sleman saduluran💙💚",https://twitter.com/fauzyazhaha/status/1561356655077404678
54,2022-08-21 12:57:50+00:00,baladkangrafael,"“Pemprov Jabar harus turun tangan mengenai masalah ini. Terutama SMA dan SMK, karena langsung di bawah kewenangan provinsi. Gubernur melalui Dinas Pendidikan harus turun langsung,"" katanya di Bandung, Kamis (18/8).",https://twitter.com/baladkangrafael/status/1561336775041499136
55,2022-08-21 12:48:00+00:00,bapaeta,"@txtdaribandung Bututna:
1. Romantisasi Bandung menutup masalah kesenjangan sosial. Cik baraha loba kaum milenial n generasi Z  anu gawe n hirup di Bandung tapi bisa meuli imah di Kota Bandung?

2. MACET pleus Parkir Liar loba 🫠",https://twitter.com/bapaeta/status/1561334303526514688
56,2022-08-21 12:05:07+00:00,yakushijie,"cape,,,asli cape....saya yg lahir dan besar di Bandung yaa percaya keberadaan mereka itu ada tapi ga sampe segininya terlibat...

giliran pindah ke jawa tengah yg tradisinya masih cukup kental... astaghfirullahaladzim, ibarat kentut deket pohon gede aja jadi masalah",https://twitter.com/yakushijie/status/1561323508281421826
57,2022-08-21 11:54:16+00:00,maswhyu,"@mutiaaaNS Karna bandung bukan cuma masalah geografis, bagiku, tetapi juga melibatkan perasaan kata pidibaiq",https://twitter.com/maswhyu/status/1561320781514428416
58,2022-08-21 11:42:06+00:00,trahireuy,"Buat anak itb yg merantau, hati2 yah. Bandung itu gelap dan sekarang lagi ga aman. Selain hati2 mungkin ini bisa jadi aspirasi buat Bandung lebih aman lagi. Masalah ini udah lama banget tapi gapernah ada perbaikan yg signifikan.",https://twitter.com/trahireuy/status/1561317719814705152
59,2022-08-21 11:18:58+00:00,faizalaziz_id,"@dokterhewannono @Akbar5Wicaksono @eeniemeanie___ @Qruunn @andrasuper @KAI121 kalo jalur utara banyak pilihan, tinggal pilih ekoprem/ekse kalo mau reclining seat
masalah di selatan (term. Bandung). geografi pegunungan - susah nambah rel - jadwal limited - KA dikit - minim opsi.

kalo mungkin ya KAI mix gerbong, tp balik lagi, masalah ga di regulasi PSOnya,",https://twitter.com/faizalaziz_id/status/1561311896732864515
60,2022-08-21 10:57:51+00:00,whiteliars13,"@FWBESS 65kg
165cm
Bandung
Ga  bertujuan cari apa"", kalo dapet ya sukur, kalo ga dapet juga ga masalah
Chindo",https://twitter.com/whiteliars13/status/1561306580418961408
61,2022-08-21 10:47:43+00:00,nugiedotcom,"Mbaknya ga bisa ngebedain pesimis dengan realistis. Benar bahwa Bandung punya banyak tempat bagus yang bisa dibikin menjadi romantis ala ala, tapi Bandung juga punya banyak masalah yang biasanya cuma bisa dirasakan kalau kita menetap di sana. https://t.co/KirpjNhJuS",https://twitter.com/nugiedotcom/status/1561304032479588352
62,2022-08-21 07:25:02+00:00,jpnncom,PSS Sleman kembali kalah di kandang sendiri saat menjamu Persib Bandung. Pelatih PSS Sleman mengaku ada masalah di lini belakang dan penyelesaian akhir. #PSSSleman https://t.co/ZENp1zEWLA,https://twitter.com/jpnncom/status/1561253026798923777
63,2022-08-21 07:03:52+00:00,myxamathozisk,"@uszname Tp da emang bener, masalah geng motor, begal, jalan rusak, macet, bertahun2 ga ada solusi. Yg warga bandung sendiri skrg ngerasa serem klo motoran di atas jam 11 malem, udh gak aman",https://twitter.com/myxamathozisk/status/1561247697658527744
64,2022-08-21 06:48:24+00:00,omindrapratama,"Enakan tinggal di Jakarta ke mana-mana daripada di Bandung. Kecuali masalah nyari seblak, yamin dan lomie. https://t.co/KCKswy9W1L",https://twitter.com/omindrapratama/status/1561243806288080903
65,2022-08-21 05:14:26+00:00,BOBOTOHFAMIGLIA,"Belum beres nih masalah flare?
Jgn melebar kemana-kemana dong.
Tinggal bales di Bandung padahal soal bakar membakar mah.",https://twitter.com/BOBOTOHFAMIGLIA/status/1561220160119541761
66,2022-08-21 04:44:03+00:00,riotcrew666,Udah paling enak kalo di bandung lagi ada masalah kehidupan atau penat kerjaan terus motoran nenangin diri. Soalnya mau motoran sama pacar belum ada ygy since 2017 apa 2019 gitu lupalah gajelas https://t.co/sK3Ug7WxVk,https://twitter.com/riotcrew666/status/1561212513676840961
67,2022-08-21 03:37:55+00:00,KangAsepr,"@txtdaribandung Ngan memang bener, ari masalah kemacetan mah di kota Bandung.. matak jangar kana sirah. Can aya hiji pamingpin anu boga solusi keur kamacetan kota Bandung. Jeung geng motor na oge matak pikahariwangeun.",https://twitter.com/KangAsepr/status/1561195869248303104
68,2022-08-21 03:16:22+00:00,Indrapuputon,@NordgateBBTH @Doyok999 Aya masalah naon jeung orang bandung ajik,https://twitter.com/Indrapuputon/status/1561190444389699585
69,2022-08-20 22:54:12+00:00,chxshw,"Kalau dipikir sekarang, aku kayanya memang ga minat sih kerja di kota-kota besar kayak Jakarta, Bandung, dsb. Aku lebih berminat kerja di ibu kota provinsi sekitar, kayak Palangka Raya dan Banjarmasin. Kalaupun ga dapat di ibu kota provinsi, di kabupaten juga ga masalah.",https://twitter.com/chxshw/status/1561124469875232768
70,2022-08-20 19:22:48+00:00,kusalahapa,"@txtdaribandung Hidup di bandung 18 thn, feel oke lah ya, terus ngerantau, terus plng bandung, masalah dari kemacetan dan genk motor, serta tata letak kotanya yg kurang rapi klw di banding tmpt rantau, panas juga klw skrng Bandung, tukang parkir bnyk bgt",https://twitter.com/kusalahapa/status/1561071268694470657
71,2022-08-20 14:58:15+00:00,distinctale,@iyayuta foto di tembok “dan bandung bagiku bukan cuman masalah geografis” gak?,https://twitter.com/distinctale/status/1561004693622767616
72,2022-08-20 13:38:38+00:00,mkbijaksana,"@__ikhsan__ @PartaiSocmed Mau nyebrang jalan tol?

Ya kalau masalah jarak ma bekasi sama jaktim lebih deket drpada jaktim ujung sama jakbar ujung.
Tapi bekaso ttp bekasi, bukan jakarta

Ya sama, tegalluar ttp kab.bandung, administrasinya yg ngurus bukan walikota bdg",https://twitter.com/mkbijaksana/status/1560984655926415360
73,2022-08-20 13:29:06+00:00,surareza_crew,"@noturcrushbitjh @ilhamm11_ @officialvpc Padahal bebas aja mas, bukan masalah dewasa atau engga di bandung sudah biasa, monggo aja kalo mau meluapkan ekpresi lewat flare toh itu bagian dri kultur sepakbola.. terlepas pro kontra, monggo.. matur nuwun sleman sambutan nya😊",https://twitter.com/surareza_crew/status/1560982257342758914
74,2022-08-20 13:11:49+00:00,AgoyWibawa,"Masalah dari dulu Prawira ini pemilihan pemain asingnya, yang harusnya pemain asing dirapkan mampu ngegendong tim, ini malah Abraham yang ngegendong tim
But goodgame Prawira Bandung
Balas besok bisakk mereeunn",https://twitter.com/AgoyWibawa/status/1560977906465394689
75,2022-08-20 13:01:24+00:00,gagalamaran2022,26 th. Di Bandung. Lulusan ITB. Kerja di BUMN. Orangnya manipulatif tapi buat yg positif2 aja. Masih bego masalah cinta2an. Mimpi terpendamnya jadi Raja. Sekian.,https://twitter.com/gagalamaran2022/status/1560975286576918528
76,2022-08-20 12:41:33+00:00,septiandwi_1976,@cakilllllls Bukan masalah cuma flare mas.  Permusuhan sleman malang dulu juga gegara flare..  Dulu sempet kres sama solo ya gara2 flare. Kita ga mau aja ada gesekan antaran sleman bandung,https://twitter.com/septiandwi_1976/status/1560970292419211266
77,2022-08-20 12:16:25+00:00,CandraBantara,"Masalah panpel ngatur flow massa dalam stadion memang jadi PR di beberapa stadion. Yang baru-baru saya ikuti ya Bandung dan Sleman yang nampaknya sedikit ""kepyoh"" dalam mengakomodasi masa. Dan yang saya ikuti dan pernah saya rasakan secara langsung ya di Solo dan Surabaya",https://twitter.com/CandraBantara/status/1560963964397162498
78,2022-08-20 12:15:21+00:00,plastikwrapping,"@GariiMitchell Ooo masalah flare,bagi saya sih flare ini masih menjadi perdebatan juga yah diantara para supporter,saya juga sempet scroll akun supporter sleman yang menggangap itu wajar dan mengajak membalas dengan kreasi di bandung,ya walau ada juga yang berpandangan lain",https://twitter.com/plastikwrapping/status/1560963699354918912
79,2022-08-20 10:37:50+00:00,SharkyAdilla,"@cakilllllls Kalau masalah flare di tribun hijau ? Blass Ra nggumun, cengli aja nanti kalau kita main ke Bandung juga mainan flare asik kalik ya. Cengli gaaa ? Cengli donggg wkwkwk",https://twitter.com/SharkyAdilla/status/1560939157366587392
80,2022-08-20 09:54:42+00:00,ilhamptr_,@022fans_ @elblocci_ Affh iyh? Sorry bwang kemaren after match ketemu sama bandung fans biasa aja papasan jg ga masalah malah sempet ku sapa jg dijalan🤣tp ada di twt temen klen malah mancing2 bikin kerusuhan katanya psywar tp psywar kok aftermatch,https://twitter.com/ilhamptr_/status/1560928300511375361
81,2022-08-20 09:25:03+00:00,022fans_,Mas ngapunten inget umur :) cuman masalah flare mas sampe segitunya mau meninggalkan warisan kebencian disini? Nek wong tuo ngingeti jo misuhi apalagi sampai bawa bawa bandung yg notabennya tidak semua orang bandung adalah supporter!  @Doyok999 https://t.co/C5T7FJ1aBz,https://twitter.com/022fans_/status/1560920838383468545
82,2022-08-20 07:10:47+00:00,Anoushkau76,"@Tweetofpian Lucune, sleman kok malah bermasalah sama arema ro bandung pdhl arema bandung jg bukan 1 blok.. sdgkan the jak ro bonek malah ra due masalah pdhl mereka jg bukan 1 blok wkwkw",https://twitter.com/Anoushkau76/status/1560887053034090497
83,2022-08-20 06:50:27+00:00,TukangKomporin,"@ejakulasiii 2019 sampean ikut ke bandung ga ? coba bagaimana kita menyambut kalian
jadi klo soal sopan santun kami juga tau adab jgn bawa ke masalah oknum yg bakar flare dengan sikap sopan santun kami",https://twitter.com/TukangKomporin/status/1560881933562679297
84,2022-08-20 05:55:24+00:00,MdFarel,"@kozirama Acaranya gamasalah sih, yg masalah itu karena kurang persiapan dalam pengaturan lalu lintas dan prosesur2 lainnya. Like, ga ada pemberitahuan atau rekayasa lalin. Ditambah jalanan kota bandung kecil2 😵‍💫",https://twitter.com/MdFarel/status/1560868081521795072
85,2022-08-20 05:35:27+00:00,thedufresne,"APBD Kota Bandung Rp 5,9 T. Sayangnya Pemkot Bandung gamau buka website APBD untuk publik, jadi kita ga bisa tahu rincian penggunaan anggarannya utk apa aja.

Tp kalo ada masalah lampu jalan yg merata di seluruh penjuru kota, berarti memang ga ada perhatian untuk hal itu. https://t.co/Rj2Qs17E7k https://t.co/OJvEiTvHNt",https://twitter.com/thedufresne/status/1560863058750492672
86,2022-08-20 04:50:14+00:00,crybabycry33,"@taufiqputraa @nurulialnasyah @CacaaaAnnisa__ @canggih_aw @ckseewhat @persib Iya mas cuma supprter dan flare itu susah dipisahkan gituloh, jadi masalah falre nyala itu yaudah nanti kalian away ke Bandung nyala2in flare juga ga ada masalah🙏🏾",https://twitter.com/crybabycry33/status/1560851682296463360
87,2022-08-20 04:09:31+00:00,taufiqputraa,"Apapun kejadian tadi malam, tidak masalah kalau saya harus berangkat awayday sendirian ke Bandung besok Januari. Apapun resikonya. Yg paling penting, kamu harus berbenah @PSSleman",https://twitter.com/taufiqputraa/status/1560841434873245697
